timestamp,cat_x,cat_y,cat_z,laser_x,laser_y,laser_z,engagement_indicator,time_since_engagement,distance_to_boundary_x,distance_to_boundary_z
75.35278,0.08908138,-0.7807397,1.21986,0.292,-0.821,1.491,0,535.7162,0.158,0.8689998
75.51404,0.08980599,-0.781023,1.219814,0.238,-0.821,1.656,0,535.8162,0.212,0.7039999
75.61591,0.09051418,-0.7809641,1.218855,0.303,-0.821,1.645,0,535.9162,0.147,0.7149999
75.7196,0.09127195,-0.7808229,1.219486,0.139,-0.821,1.75,0,536.0162,0.311,0.6099999
75.84857,0.09160347,-0.7809284,1.219404,0.313,-0.821,1.434,0,536.1161,0.137,0.9259999
75.99384,0.09133839,-0.7810897,1.220972,0.229,-0.821,1.728,0,536.2161,0.221,0.6319999
76.12225,0.09134719,-0.7812066,1.220964,0.411,-0.821,1.381,0,536.3161,0.03899997,0.9789999
76.24268,0.0906257,-0.7810072,1.220895,0.3,-0.821,1.631,0,536.4161,0.15,0.7289999
76.3714,0.08765125,-0.781032,1.221876,0.466,-0.821,1.411,0,536.5161,0.016,0.9489999
76.50525,0.08785758,-0.7811604,1.221774,0.294,-0.821,1.715,0,536.616,0.156,0.6449999
76.60852,0.08682538,-0.7813261,1.222314,0.485,-0.821,1.321,0,536.716,0.03500003,0.9909999
76.74835,0.08718862,-0.7815252,1.222372,0.261,-0.821,1.727,0,536.816,0.189,0.6329999
76.93774,0.08672888,-0.7814489,1.222654,0.219,-0.821,1.742,0,536.916,0.231,0.6179999
77.2063,0.08724044,-0.7814144,1.222348,0.068,-0.821,1.884,0,537.0159,0.382,0.476
77.44824,0.08788164,-0.7812974,1.221806,0.453,-0.821,1.609,0,537.1159,0.003000021,0.7509999
77.56964,0.08805546,-0.7812983,1.222048,0.461,-0.821,1.603,0,537.2159,0.01100001,0.7569999
77.77454,0.09040359,-0.7817962,1.222786,0.286,-0.821,1.783,0,537.3159,0.164,0.5769999
77.89954,0.09089639,-0.7816257,1.222438,0.266,-0.821,1.812,0,537.4158,0.184,0.5479999
78.05957,0.0910478,-0.7816715,1.222456,0.245,-0.821,1.847,0,537.5158,0.205,0.5129999
78.21246,0.09132131,-0.7820314,1.222908,0.289,-0.821,1.761,0,537.6158,0.161,0.5989999
78.44861,0.09188488,-0.7825426,1.22315,0.121,-0.821,1.97,0,537.7158,0.329,0.3899999
78.83282,0.09345972,-0.7821307,1.223229,0.294,-0.821,1.768,0,537.8157,0.156,0.5919999
78.97577,0.09422202,-0.7823765,1.22372,0.23,-0.821,1.945,0,537.9157,0.22,0.4149998
79.17731,0.09550618,-0.7825302,1.223497,0.195,-0.821,2.036,0,538.0157,0.255,0.3239999
79.28058,0.1042271,-0.784966,1.225415,0.195,-0.821,2.037,0,538.1157,0.255,0.323
79.43695,0.102937,-0.7850348,1.225648,0.129,-0.821,2.124,0,538.2156,0.321,0.2359998
79.55225,0.1034892,-0.7850606,1.225717,0.129,-0.821,2.124,0,538.3156,0.321,0.2359998
79.68829,0.1031393,-0.7851363,1.225733,0.058,-0.821,2.135,0,538.4156,0.392,0.2249999
79.78876,0.103194,-0.7851883,1.225642,0.057,-0.821,2.135,0,538.5156,0.393,0.2249999
80.18201,0.1027732,-0.7849005,1.225688,0.257,-0.821,1.882,0,538.6155,0.193,0.4779999
80.44781,0.1023327,-0.7847995,1.22613,0.308,-0.821,1.79,0,538.7155,0.142,0.5699999
80.57794,0.1060388,-0.7851382,1.228477,0.32,-0.821,1.767,0,538.8155,0.13,0.5929999
80.93365,0.1053143,-0.7858864,1.229157,0.207,-0.821,1.313,0,538.9155,0.243,0.9829999
81.05627,0.1048769,-0.7860755,1.22921,0.213,-0.821,1.249,0,539.0154,0.237,0.9189999
81.15875,0.1045699,-0.7862275,1.229494,0.212,-0.821,1.239,0,539.1154,0.238,0.9089999
81.32318,0.1038712,-0.7864557,1.229566,-0.083,-0.821,1.429,0,539.2154,0.533,0.9309999
81.42938,0.1035148,-0.7865297,1.229704,-0.088,-0.821,1.429,0,539.3154,0.538,0.9309999
81.61298,0.103295,-0.7863122,1.229797,-0.147,-0.821,1.511,0,539.4153,0.597,0.8489999
82.02478,0.09399168,-0.7846656,1.230256,0.284,-0.821,1.867,0,539.5153,0.166,0.4929999
82.26453,0.09429611,-0.784143,1.229962,0.549,-0.821,1.718,0,539.6153,0.09900004,0.6419998
82.36981,0.0941466,-0.7841218,1.230099,0.549,-0.821,1.718,0,539.7153,0.09900004,0.6419998
82.49829,0.09351018,-0.7842428,1.229957,0.543,-0.821,1.731,0,539.8152,0.09299999,0.6289999
82.60547,0.09350225,-0.784416,1.230197,0.47,-0.821,1.757,0,539.9152,0.02000001,0.6029999
82.72729,0.09555104,-0.7846904,1.229645,0.467,-0.821,1.75,0,540.0152,0.01700002,0.6099999
82.85773,0.0969429,-0.7845738,1.229188,0.352,-0.821,1.851,0,540.1152,0.09799999,0.5089999
82.98059,0.09727316,-0.7843661,1.229035,0.346,-0.821,1.857,0,540.2151,0.104,0.5029999
83.18414,0.09804054,-0.7844124,1.229083,0.245,-0.821,1.956,0,540.3151,0.205,0.4039999
83.30829,0.09790704,-0.7844951,1.22886,0.241,-0.821,1.959,0,540.4151,0.209,0.4009999
83.43567,0.09810632,-0.7844335,1.228495,0.181,-0.821,1.988,0,540.5151,0.269,0.3719999
83.75775,0.09994967,-0.7840452,1.227895,0.17,-0.821,1.888,0,540.6151,0.28,0.4719999
83.86047,0.1009705,-0.7838568,1.227011,0.165,-0.821,1.856,0,540.715,0.285,0.5039999
84.00525,0.1002757,-0.7843095,1.228137,0.169,-0.821,1.799,0,540.815,0.281,0.5609999
84.12421,0.09959972,-0.7849447,1.228692,0.169,-0.821,1.798,0,540.915,0.281,0.5619999
84.27386,0.1003627,-0.7849049,1.228567,0.173,-0.821,1.748,0,541.015,0.277,0.6119999
84.41888,0.1006022,-0.78493,1.228594,0.174,-0.821,1.733,0,541.1149,0.276,0.6269999
84.56262,0.1015185,-0.7848529,1.228256,0.171,-0.821,1.695,0,541.2149,0.279,0.6649998
84.66602,0.1011643,-0.7847783,1.228586,0.172,-0.821,1.683,0,541.3149,0.278,0.6769999
84.7699,0.1001823,-0.784986,1.228657,0.172,-0.821,1.683,0,541.4149,0.278,0.6769999
84.89764,0.0999904,-0.7852527,1.229193,0.172,-0.821,1.683,0,541.5148,0.278,0.6769999
85.00507,0.1000251,-0.7851967,1.229171,0.172,-0.821,1.683,0,541.6148,0.278,0.6769999
85.11005,0.09964358,-0.7853258,1.229305,0.172,-0.821,1.683,0,541.7148,0.278,0.6769999
85.21753,0.09929932,-0.7853857,1.229382,0.172,-0.821,1.683,0,541.8148,0.278,0.6769999
85.40247,0.09957568,-0.7854422,1.22939,0.172,-0.821,1.683,0,541.9147,0.278,0.6769999
85.53241,0.09968606,-0.7853749,1.229592,0.172,-0.821,1.683,0,542.0147,0.278,0.6769999
85.73193,0.09910777,-0.7855387,1.22958,0.172,-0.821,1.683,0,542.1147,0.278,0.6769999
85.83356,0.09923064,-0.7856248,1.229604,0.172,-0.821,1.683,0,542.2147,0.278,0.6769999
85.93414,0.09864752,-0.785689,1.229703,0.172,-0.821,1.683,0,542.3146,0.278,0.6769999
86.03741,0.09887387,-0.785741,1.229771,0.172,-0.821,1.683,0,542.4146,0.278,0.6769999
86.172,0.09898464,-0.7856467,1.229781,0.172,-0.821,1.683,0,542.5146,0.278,0.6769999
86.2804,0.09919219,-0.7855916,1.229786,0.172,-0.821,1.683,0,542.6146,0.278,0.6769999
86.39026,0.09960239,-0.785432,1.229744,0.172,-0.821,1.683,0,542.7145,0.278,0.6769999
86.55579,0.09933659,-0.7854651,1.229749,0.172,-0.821,1.683,0,542.8145,0.278,0.6769999
86.84943,0.09915762,-0.7854788,1.229669,0.172,-0.821,1.683,0,542.9145,0.278,0.6769999
86.95099,0.09944236,-0.7854026,1.22963,0.172,-0.821,1.683,0,543.0145,0.278,0.6769999
87.16211,0.1119943,-0.7679784,1.21914,0.172,-0.821,1.683,0,543.1144,0.278,0.6769999
87.37433,0.2105641,-0.7702883,1.225524,0.172,-0.821,1.683,0,543.2144,0.278,0.6769999
87.50891,0.2168792,-0.7804522,1.227457,0.172,-0.821,1.683,0,543.3144,0.278,0.6769999
87.617,0.2132782,-0.7790378,1.230739,0.172,-0.821,1.683,0,543.4144,0.278,0.6769999
87.73999,0.2152266,-0.7800258,1.228407,0.172,-0.821,1.683,0,543.5143,0.278,0.6769999
87.85022,0.2160298,-0.7807937,1.228167,0.172,-0.821,1.683,0,543.6143,0.278,0.6769999
87.96527,0.2134052,-0.7823155,1.229192,0.172,-0.821,1.681,0,543.7143,0.278,0.6789999
88.11444,0.2138568,-0.7825691,1.228442,0.328,-0.821,1.599,0,543.8143,0.122,0.7609999
88.33374,0.211632,-0.7837344,1.223431,0.423,-0.821,1.488,0,543.9142,0.02699998,0.8719999
88.5434,0.21152,-0.7839172,1.224075,0.577,-0.821,1.254,0,544.0142,0.127,0.9239999
88.66779,0.2294887,-0.7719197,1.229509,0.594,-0.821,1.221,0,544.1142,0.144,0.8909999
88.80078,0.3421256,-0.7512698,1.184903,0.604,-0.821,1.193,0,544.2142,0.154,0.8629999
89.09094,0.5458524,-0.7374859,1.036822,0.705,-0.821,0.792,0,544.3141,0.255,0.462
89.20941,0.6061511,-0.741743,0.9469533,0.713,-0.821,0.745,0,544.4141,0.263,0.415
89.55841,0.6782525,-0.7478803,0.9200006,0.392,-0.821,0.522,0,544.5141,0.058,0.192
89.68127,0.6800082,-0.7519817,0.9316134,0.356,-0.821,0.515,0,544.6141,0.09399998,0.185
89.79315,0.6756709,-0.7549168,0.9343439,0.353,-0.821,0.515,0,544.7141,0.097,0.185
89.98126,0.6748102,-0.7561454,0.9362411,0.252,-0.821,0.806,0,544.814,0.198,0.476
90.12054,0.6794098,-0.756767,0.9397025,0.218,-0.821,0.879,0,544.914,0.232,0.549
90.25269,0.685943,-0.7664396,0.9426212,0.194,-0.821,0.916,0,545.014,0.256,0.586
90.53058,0.6716509,-0.7743796,0.9303737,0.066,-0.821,1.282,0,545.114,0.384,0.9519999
90.66913,0.6702381,-0.7765214,0.9288259,0.06,-0.821,1.325,0,545.2139,0.39,0.995
90.78479,0.6696697,-0.7770727,0.9291,0.057,-0.821,1.366,0,545.3139,0.393,0.9939998
91.0033,0.6719424,-0.7787802,0.932406,0.187,-0.821,1.513,0,545.4139,0.263,0.8469999
91.11273,0.6632948,-0.783095,0.9311912,0.194,-0.821,1.518,0,545.5139,0.256,0.8419999
91.24017,0.6610119,-0.7837312,0.929925,0.195,-0.821,1.521,0,545.6138,0.255,0.8389999
91.34088,0.6615152,-0.7838897,0.9305844,0.195,-0.821,1.521,0,545.7138,0.255,0.8389999
91.55682,0.6595,-0.7845552,0.9311469,0.096,-0.821,1.125,0,545.8138,0.354,0.795
91.80945,0.6603411,-0.7840307,0.9312756,0.096,-0.821,1.484,0,545.9138,0.354,0.8759999
91.93005,0.6599633,-0.7840722,0.932254,0.123,-0.821,1.56,0,546.0137,0.327,0.8
92.05823,0.6567235,-0.7854688,0.9302139,0.123,-0.821,1.556,0,546.1137,0.327,0.8039999
92.2843,0.6584429,-0.7861487,0.9295911,0.132,-0.821,1.315,0,546.2137,0.318,0.985
92.39569,0.6601936,-0.7854226,0.9304686,0.132,-0.821,1.303,0,546.3137,0.318,0.9729999
92.57129,0.6635722,-0.7858868,0.9334523,0.112,-0.821,1.525,0,546.4136,0.338,0.8349999
92.67841,0.6676353,-0.7861361,0.9363328,0.1,-0.821,1.605,0,546.5136,0.35,0.7549999
93.08252,0.6679998,-0.7871215,0.933513,0.047,-0.821,1.386,0,546.6136,0.403,0.9739999
93.34808,0.6775526,-0.7870882,0.9317546,-0.03,-0.821,1.549,0,546.7136,0.48,0.8109999
93.47095,0.6767135,-0.787361,0.9303151,-0.034,-0.821,1.552,0,546.8135,0.484,0.8079998
93.72681,0.6773516,-0.7878278,0.9284023,-0.032,-0.821,1.375,0,546.9135,0.482,0.9849999
93.8656,0.6783183,-0.787872,0.9272028,-0.03,-0.821,1.375,0,547.0135,0.48,0.9849999
94.1181,0.678534,-0.7881241,0.9270697,-0.073,-0.821,1.588,0,547.1135,0.523,0.7719998
94.23096,0.6784353,-0.7883633,0.9273379,-0.073,-0.821,1.59,0,547.2134,0.523,0.7699999
94.54102,0.6785908,-0.7879668,0.9266688,0.122,-0.821,1.47,0,547.3134,0.328,0.8899999
94.79309,0.6794286,-0.7883093,0.9264023,0.274,-0.821,1.481,0,547.4134,0.176,0.8789999
94.90143,0.6799132,-0.788329,0.9266993,0.274,-0.821,1.481,0,547.5134,0.176,0.8789999
95.00378,0.6797637,-0.788256,0.9261981,0.274,-0.821,1.481,0,547.6133,0.176,0.8789999
95.10632,0.6803448,-0.7877715,0.9262045,0.274,-0.821,1.481,0,547.7133,0.176,0.8789999
95.2395,0.6807384,-0.7878007,0.9266731,0.274,-0.821,1.481,0,547.8133,0.176,0.8789999
95.35486,0.6807914,-0.78776,0.9264914,0.274,-0.821,1.481,0,547.9133,0.176,0.8789999
95.48444,0.6809033,-0.788083,0.9267638,0.274,-0.821,1.481,0,548.0132,0.176,0.8789999
95.58466,0.6811047,-0.7881618,0.9266295,0.274,-0.821,1.481,0,548.1132,0.176,0.8789999
95.68579,0.6808026,-0.7880406,0.9265541,0.274,-0.821,1.481,0,548.2132,0.176,0.8789999
95.79651,0.6806538,-0.7880193,0.9264281,0.275,-0.821,1.476,0,548.3132,0.175,0.8839999
96.10126,0.6811565,-0.788387,0.9261498,0.387,-0.821,1.129,0,548.4131,0.06299999,0.7989999
96.20233,0.6810594,-0.7885519,0.9259327,0.388,-0.821,1.125,0,548.5131,0.06199998,0.795
96.30896,0.6813504,-0.788578,0.9262644,0.388,-0.821,1.125,0,548.6131,0.06199998,0.795
96.41644,0.6810333,-0.788616,0.9261643,0.388,-0.821,1.125,0,548.7131,0.06199998,0.795
96.52551,0.6792947,-0.7887841,0.92686,0.388,-0.821,1.125,0,548.813,0.06199998,0.795
96.63116,0.6782961,-0.7880505,0.9292172,0.388,-0.821,1.125,0,548.913,0.06199998,0.795
96.73572,0.6761915,-0.7876965,0.9285635,0.388,-0.821,1.125,0,549.013,0.06199998,0.795
96.84637,0.6761525,-0.7875429,0.9285117,0.388,-0.821,1.125,0,549.113,0.06199998,0.795
96.95868,0.6756701,-0.7873172,0.9289647,0.388,-0.821,1.125,0,549.213,0.06199998,0.795
97.0672,0.6743495,-0.7871081,0.9291996,0.388,-0.821,1.125,0,549.3129,0.06199998,0.795
97.18109,0.6737125,-0.7870833,0.9293578,0.388,-0.821,1.125,0,549.4129,0.06199998,0.795
97.28284,0.672669,-0.7781456,0.9303269,0.388,-0.821,1.125,0,549.5129,0.06199998,0.795
97.39026,0.61204,-0.7756718,0.9016283,0.388,-0.821,1.125,0,549.6129,0.06199998,0.795
97.50208,0.5805067,-0.7764446,0.8781183,0.388,-0.821,1.125,0,549.7128,0.06199998,0.795
97.604,0.564103,-0.7857895,0.8725112,0.388,-0.821,1.125,0,549.8128,0.06199998,0.795
97.71014,0.5688243,-0.7841162,0.8732997,0.388,-0.821,1.125,0,549.9128,0.06199998,0.795
97.84973,0.5769762,-0.7832155,0.8761933,0.202,-0.821,1.237,0,550.0128,0.248,0.9069999
97.95892,0.5784113,-0.7848926,0.8779074,0.196,-0.821,1.237,0,550.1127,0.254,0.9069999
98.08582,0.5829499,-0.7827123,0.8777959,0.162,-0.821,1.256,0,550.2127,0.288,0.926
98.32678,0.4483354,-0.7824738,0.8872289,-0.019,-0.821,1.536,0,550.3127,0.469,0.8239999
98.46387,0.4088114,-0.7698526,0.8844504,0.008,-0.821,1.57,0,550.4127,0.442,0.7899998
98.57025,0.3997445,-0.7885696,0.8830108,0.008,-0.821,1.573,0,550.5126,0.442,0.7869999
98.88934,0.4088256,-0.7825429,0.8756931,0.185,-0.821,1.718,0,550.6126,0.265,0.6419998
99.16522,0.4133007,-0.7809876,0.8685941,0.294,-0.821,1.756,0,550.7126,0.156,0.6039999
99.51611,0.4079782,-0.7852265,0.8770938,0.137,-0.821,1.545,0,550.8126,0.313,0.8149999
99.6236,0.4120323,-0.7838106,0.8738518,0.127,-0.821,1.528,0,550.9125,0.323,0.8319999
99.76636,0.4158337,-0.781604,0.8691007,0.14,-0.821,1.49,0,551.0125,0.31,0.8699999
99.94989,0.4133443,-0.7831131,0.8652834,0.184,-0.821,1.313,0,551.1125,0.266,0.9829999
100.0507,0.4130299,-0.7831265,0.8646246,0.182,-0.821,1.288,0,551.2125,0.268,0.9579999
100.4713,0.4166204,-0.7848445,0.8629826,0.011,-0.821,1.675,0,551.3124,0.439,0.6849999
100.7991,0.4162101,-0.7820233,0.8587977,0.275,-0.821,1.781,0,551.4124,0.175,0.5789999
100.905,0.4161542,-0.7820214,0.8589329,0.278,-0.821,1.782,0,551.5124,0.172,0.5779999
101.0172,0.4152311,-0.782784,0.8588814,0.278,-0.821,1.782,0,551.6124,0.172,0.5779999
101.2689,0.4117559,-0.7874596,0.8760622,0.25,-0.821,1.674,0,551.7123,0.2,0.6859999
101.379,0.4122916,-0.7873787,0.8757471,0.234,-0.821,1.64,0,551.8123,0.216,0.7199999
101.5073,0.4120002,-0.7876514,0.8751838,0.214,-0.821,1.574,0,551.9123,0.236,0.7859999
101.6204,0.4118178,-0.7876061,0.8724176,0.214,-0.821,1.565,0,552.0123,0.236,0.7949998
101.7312,0.4126144,-0.7870541,0.8700428,0.21,-0.821,1.535,0,552.1122,0.24,0.8249999
101.9105,0.4117466,-0.786868,0.8698974,0.195,-0.821,1.469,0,552.2122,0.255,0.8909999
102.0317,0.411374,-0.7869533,0.8692577,0.187,-0.821,1.441,0,552.3122,0.263,0.9189999
102.1475,0.4116605,-0.7865839,0.8686851,0.176,-0.821,1.403,0,552.4122,0.274,0.9569999
102.2553,0.412113,-0.7863094,0.8673862,0.159,-0.821,1.369,0,552.5121,0.291,0.9909999
102.4417,0.4123886,-0.7864368,0.8668943,0.111,-0.821,1.311,0,552.6121,0.339,0.9809999
102.5553,0.4151667,-0.7831118,0.8642722,0.079,-0.821,1.286,0,552.7121,0.371,0.956
102.6978,0.4206195,-0.7836986,0.8695835,0.045,-0.821,1.253,0,552.8121,0.405,0.923
102.8083,0.4210288,-0.7847028,0.8702775,0.03,-0.821,1.229,0,552.912,0.42,0.8989999
102.9252,0.4193935,-0.7846976,0.8702463,0.023,-0.821,1.178,0,553.012,0.427,0.8479999
103.0327,0.4199021,-0.7849383,0.8701487,0.023,-0.821,1.167,0,553.112,0.427,0.837
103.1731,0.4199704,-0.7851311,0.8699427,0.032,-0.821,1.046,0,553.212,0.418,0.716
103.3445,0.4199497,-0.785539,0.8702284,0.073,-0.821,0.861,0,553.312,0.377,0.531
103.4766,0.420181,-0.7857994,0.8700508,0.091,-0.821,0.792,0,553.4119,0.359,0.462
103.5813,0.420043,-0.7858634,0.870244,0.117,-0.821,0.718,0,553.5119,0.333,0.388
103.973,0.4184779,-0.7874868,0.8691949,0.333,-0.821,1.601,0,553.6119,0.117,0.7589999
104.1274,0.4204051,-0.7849662,0.866546,0.34,-0.821,1.588,0,553.7119,0.11,0.7719998
104.3209,0.4203144,-0.785013,0.8668191,0.243,-0.821,1.568,0,553.8118,0.207,0.7919999
104.5974,0.4017392,-0.7811172,0.9920301,0.542,-0.821,1.344,0,553.9118,0.09200001,1.014
104.9831,0.4218824,-0.7854177,1.037512,0.058,-0.821,1.5,0,554.0118,0.392,0.8599999
105.1198,0.4151453,-0.7856606,1.035745,0.033,-0.821,1.462,0,554.1118,0.417,0.8979999
105.224,0.4090123,-0.7839582,1.033275,0.029,-0.821,1.457,0,554.2117,0.421,0.9029999
105.5904,0.4016944,-0.7809541,1.027062,0.329,-0.821,1.652,0,554.3117,0.121,0.7079999
105.7183,0.4016414,-0.781157,1.026769,0.334,-0.821,1.652,0,554.4117,0.116,0.7079999
105.827,0.4013495,-0.7815827,1.026892,0.334,-0.821,1.652,0,554.5117,0.116,0.7079999
106.2552,0.3971579,-0.780087,1.032417,0.114,-0.821,1.624,0,554.6116,0.336,0.7359999
106.3784,0.3982925,-0.7803305,1.032362,0.099,-0.821,1.614,0,554.7116,0.351,0.7459999
106.4961,0.3975492,-0.7802961,1.032317,0.093,-0.821,1.605,0,554.8116,0.357,0.7549999
106.7673,0.4133223,-0.786351,1.034989,0.063,-0.821,1.508,0,554.9116,0.387,0.8519999
107.0294,0.4214311,-0.788859,1.037845,-0.052,-0.821,1.282,0,555.0115,0.502,0.9519999
107.3628,0.4317354,-0.7865583,1.046775,-0.114,-0.821,1.046,0,555.1115,0.564,0.716
107.549,0.4344029,-0.7867483,1.046516,-0.135,-0.821,0.841,0,555.2115,0.585,0.511
107.6674,0.4396773,-0.7836124,1.050127,-0.136,-0.821,0.811,0,555.3115,0.586,0.481
107.7709,0.4333867,-0.7718779,1.045105,-0.122,-0.821,0.744,0,555.4114,0.572,0.414
107.9012,0.4334368,-0.7694675,1.043453,-0.122,-0.821,0.744,0,555.5114,0.572,0.414
108.3016,0.4216559,-0.7483677,1.040897,-0.133,-0.821,1.432,0,555.6114,0.583,0.9279999
108.4126,0.4221103,-0.7486116,1.039705,-0.132,-0.821,1.481,0,555.7114,0.582,0.8789999
108.5179,0.4218383,-0.7483379,1.039673,-0.129,-0.821,1.512,0,555.8113,0.579,0.8479999
108.6528,0.4215678,-0.749134,1.039206,-0.126,-0.821,1.547,0,555.9113,0.576,0.8129998
109.0696,0.4158303,-0.7587165,1.033669,0.24,-0.821,1.611,0,556.0113,0.21,0.749
109.2006,0.4160069,-0.7592227,1.033227,0.266,-0.821,1.612,0,556.1113,0.184,0.7479999
109.3102,0.415912,-0.7599608,1.032825,0.279,-0.821,1.614,0,556.2112,0.171,0.7459999
109.4244,0.4134229,-0.7577513,1.047639,0.279,-0.821,1.614,0,556.3112,0.171,0.7459999
109.5254,0.3969037,-0.7651166,1.0715,0.279,-0.821,1.614,0,556.4112,0.171,0.7459999
109.6601,0.3843489,-0.7682822,1.05796,0.288,-0.821,1.61,0,556.5112,0.162,0.7499999
109.7677,0.3841249,-0.7665566,1.04952,0.314,-0.821,1.6,0,556.6111,0.136,0.7599999
110.11,0.4010326,-0.7700222,1.046621,0.526,-0.821,1.334,0,556.7111,0.07600003,1.004
110.2117,0.4002022,-0.7701797,1.046001,0.562,-0.821,1.273,0,556.8111,0.112,0.943
110.3439,0.3982957,-0.7706538,1.044867,0.602,-0.821,1.211,0,556.9111,0.152,0.8809999
110.4509,0.4241641,-0.7606133,1.033444,0.625,-0.821,1.161,0,557.011,0.175,0.831
110.579,0.527265,-0.7474509,0.9933902,0.678,-0.821,1.017,0,557.111,0.228,0.6869999
110.7476,0.625457,-0.7562304,0.8905573,0.763,-0.821,0.804,0,557.211,0.313,0.474
110.8581,0.6991408,-0.7777728,0.8154078,0.773,-0.821,0.778,0,557.311,0.323,0.448
110.9754,0.7298968,-0.7761712,0.7899492,0.773,-0.821,0.778,0,557.4109,0.323,0.448
111.3566,0.7090061,-0.7966421,0.7891712,0.638,-0.821,1.239,0,557.5109,0.188,0.9089999
111.4789,0.7107829,-0.7951645,0.8049074,0.606,-0.821,1.303,0,557.6109,0.156,0.9729999
111.6058,0.7182136,-0.7885333,0.8146995,0.585,-0.821,1.305,0,557.7109,0.135,0.9749999
111.9391,0.726616,-0.7879573,0.8159454,0.282,-0.821,1.236,0,557.8109,0.168,0.9059999
112.2822,0.7285689,-0.7883756,0.8169324,0.41,-0.821,0.779,0,557.9108,0.03999999,0.449
112.3838,0.7275833,-0.7820715,0.8159459,0.397,-0.821,0.779,0,558.0108,0.05299997,0.449
112.5006,0.6665062,-0.7582298,0.7982069,0.346,-0.821,0.902,0,558.1108,0.104,0.572
112.7066,0.5671612,-0.7461115,0.783204,0.136,-0.821,1.177,0,558.2108,0.314,0.847
112.9332,0.5554705,-0.7471306,0.7601866,0.099,-0.821,1.364,0,558.3107,0.351,0.9959999
113.1454,0.5456396,-0.7789797,0.7915356,0.091,-0.821,1.464,0,558.4107,0.359,0.8959999
113.4788,0.5336225,-0.7848859,0.8011561,0.024,-0.821,1.021,0,558.5107,0.426,0.691
113.5817,0.5338027,-0.7859303,0.8010985,0.025,-0.821,1.004,0,558.6107,0.425,0.6739999
113.6928,0.5336813,-0.7859717,0.8015425,0.026,-0.821,0.996,0,558.7106,0.424,0.666
113.8612,0.5339589,-0.7962829,0.8181941,0.078,-0.821,0.931,0,558.8106,0.372,0.601
114.2316,0.5344673,-0.7999522,0.8222106,0.005,-0.821,1.356,0,558.9106,0.445,1.004
114.3345,0.5343451,-0.7989419,0.8186052,0.045,-0.821,1.463,0,559.0106,0.405,0.8969998
114.7476,0.5287153,-0.7939816,0.8074433,0.454,-0.821,1.537,0,559.1105,0.004000008,0.823
114.8591,0.5288048,-0.7941031,0.8072894,0.46,-0.821,1.53,0,559.2105,0.01000002,0.8299999
114.9677,0.5281116,-0.7937702,0.8066595,0.46,-0.821,1.53,0,559.3105,0.01000002,0.8299999
115.1013,0.533707,-0.7876603,0.8109816,0.463,-0.821,1.523,0,559.4105,0.01300001,0.8369999
115.4544,0.5302269,-0.7899841,0.8129831,0.101,-0.821,1.53,0,559.5104,0.349,0.8299999
115.5911,0.5301552,-0.7902421,0.8124006,0.063,-0.821,1.51,0,559.6104,0.387,0.8499999
115.7078,0.529488,-0.7885376,0.813323,0.058,-0.821,1.5,0,559.7104,0.392,0.8599999
116.0676,0.2702264,-0.7566469,1.051196,0.077,-0.821,1.026,0,559.8104,0.373,0.696
116.2027,0.2607632,-0.7719804,1.068494,0.078,-0.821,1.018,0,559.9103,0.372,0.688
116.3033,0.2662924,-0.7714145,1.068096,0.078,-0.821,1.018,0,560.0103,0.372,0.688
116.5128,0.2685038,-0.7688757,1.059498,0.03,-0.821,1.324,0,560.1103,0.42,0.994
116.6909,0.2694247,-0.7681769,1.045623,0.029,-0.821,1.457,0,560.2103,0.421,0.9029999
117.0242,0.2669921,-0.7634898,1.031801,0.323,-0.821,1.677,0,560.3102,0.127,0.6829998
117.201,0.2676749,-0.7635843,1.031706,0.379,-0.821,1.667,0,560.4102,0.07099998,0.6929998
117.3119,0.2673366,-0.7639628,1.031227,0.39,-0.821,1.664,0,560.5102,0.06,0.6959999
117.4261,0.2678806,-0.7608018,1.032665,0.39,-0.821,1.664,0,560.6102,0.06,0.6959999
117.5516,0.3479749,-0.7302572,1.08951,0.39,-0.821,1.664,0,560.7101,0.06,0.6959999
117.684,0.4690848,-0.7306588,1.168588,0.389,-0.821,1.666,0,560.8101,0.06099999,0.6939999
117.79,0.5517209,-0.7526119,1.229271,0.389,-0.821,1.666,0,560.9101,0.06099999,0.6939999
117.903,0.5814232,-0.7716472,1.236591,0.386,-0.821,1.675,0,561.0101,0.06399998,0.6849999
118.0301,0.5754876,-0.7812435,1.244492,0.386,-0.821,1.675,0,561.11,0.06399998,0.6849999
118.3466,0.5622032,-0.7828499,1.242357,0.568,-0.821,1.323,0,561.21,0.118,0.9929999
118.46,0.5594833,-0.7834869,1.241585,0.575,-0.821,1.311,0,561.31,0.125,0.9809999
118.5856,0.5592151,-0.7835549,1.241558,0.6,-0.821,1.271,0,561.41,0.15,0.941
118.7002,0.5547991,-0.7798213,1.24515,0.606,-0.821,1.261,0,561.5099,0.156,0.931
118.8116,0.5558696,-0.7794238,1.235686,0.606,-0.821,1.261,0,561.6099,0.156,0.931
119.0464,0.5545173,-0.7810137,1.234951,0.283,-0.821,1.259,0,561.7099,0.167,0.9289999
119.1475,0.5535854,-0.7821218,1.235471,0.28,-0.821,1.256,0,561.8099,0.17,0.926
119.2592,0.5521535,-0.7826133,1.236457,0.28,-0.821,1.256,0,561.9099,0.17,0.926
