timestamp,cat_x,cat_y,cat_z,laser_x,laser_y,laser_z,engagement_indicator,time_since_engagement,distance_to_boundary_x,distance_to_boundary_z
68.50732,0.2166134,-0.7786518,1.267059,-0.178,-0.908,1.466,0,397.415,0.628,0.8939999
68.62128,0.2162597,-0.7790206,1.266959,-0.175,-0.908,1.457,0,397.515,0.625,0.9029999
68.72906,0.216125,-0.7790979,1.267455,-0.175,-0.908,1.457,0,397.6151,0.625,0.9029999
68.86462,0.2163197,-0.77881,1.267553,-0.171,-0.908,1.455,0,397.7151,0.621,0.9049999
68.99677,0.2163998,-0.7788551,1.26781,-0.13,-0.908,1.433,0,397.8151,0.58,0.9269999
69.13361,0.2160246,-0.7789003,1.268097,-0.107,-0.908,1.429,0,397.9151,0.557,0.9309999
69.2384,0.2159442,-0.7789444,1.268312,-0.103,-0.908,1.433,0,398.0151,0.553,0.9269999
69.51569,0.2163156,-0.779161,1.269211,-0.001,-0.908,1.614,0,398.1151,0.451,0.7459999
69.72638,0.2162849,-0.7791507,1.269103,0.054,-0.908,1.697,0,398.2151,0.396,0.6629999
69.86682,0.2139701,-0.7719958,1.265337,0.074,-0.908,1.718,0,398.3151,0.376,0.6419998
69.97687,0.2156766,-0.7726314,1.26254,0.082,-0.908,1.725,0,398.4151,0.368,0.6349999
70.17731,0.2180483,-0.7724166,1.255082,0.141,-0.908,1.729,0,398.5151,0.309,0.6309999
70.39423,0.2178759,-0.7718917,1.254494,0.213,-0.908,1.729,0,398.6151,0.237,0.6309999
70.50696,0.2122081,-0.7649698,1.239064,0.229,-0.908,1.728,0,398.7151,0.221,0.6319999
70.62384,0.2631634,-0.7592318,1.251531,0.255,-0.908,1.715,0,398.8151,0.195,0.6449999
70.73224,0.2790954,-0.7609547,1.261582,0.286,-0.908,1.707,0,398.9151,0.164,0.6529999
70.84241,0.3000681,-0.7594432,1.264507,0.318,-0.908,1.692,0,399.0151,0.132,0.6679999
71.06329,0.3096829,-0.7558748,1.255656,0.38,-0.908,1.643,0,399.1151,0.06999999,0.7169999
71.17804,0.3153439,-0.7580631,1.254235,0.398,-0.908,1.619,0,399.2151,0.05199999,0.7409999
71.31427,0.3111756,-0.7587062,1.254082,0.406,-0.908,1.607,0,399.3152,0.044,0.7529999
71.41656,0.3248604,-0.7543215,1.250293,0.418,-0.908,1.596,0,399.4152,0.03199998,0.7639999
71.52832,0.3435418,-0.7582006,1.248264,0.444,-0.908,1.578,0,399.5152,0.005999982,0.7819999
71.65356,0.3461716,-0.7583174,1.2465,0.45,-0.908,1.572,0,399.6152,0,0.7879999
71.77209,0.3421966,-0.7582139,1.247051,0.462,-0.908,1.557,0,399.7152,0.01200002,0.8029999
71.90021,0.3420245,-0.7596077,1.247043,0.478,-0.908,1.54,0,399.8152,0.028,0.8199999
72.0152,0.343052,-0.7617261,1.246437,0.496,-0.908,1.52,0,399.9152,0.046,0.8399999
72.198,0.341337,-0.7624992,1.245571,0.528,-0.908,1.487,0,400.0152,0.07800001,0.8729999
72.30774,0.3413241,-0.7612461,1.244658,0.531,-0.908,1.479,0,400.1152,0.08100003,0.8809999
72.45642,0.3487124,-0.761436,1.243015,0.543,-0.908,1.443,0,400.2152,0.09299999,0.9169999
72.56348,0.3493956,-0.7616858,1.243816,0.544,-0.908,1.438,0,400.3152,0.09400004,0.9219999
72.97595,0.3456856,-0.7624511,1.242194,0.358,-0.908,1.71,0,400.4152,0.09199998,0.6499999
73.13751,0.3448344,-0.762597,1.241688,0.348,-0.908,1.723,0,400.5152,0.102,0.6369998
73.24799,0.3428387,-0.7629392,1.240493,0.343,-0.908,1.728,0,400.6152,0.107,0.6319999
73.37122,0.3400449,-0.763316,1.23944,0.337,-0.908,1.731,0,400.7152,0.113,0.6289999
73.50421,0.3385314,-0.7629597,1.239113,0.333,-0.908,1.734,0,400.8152,0.117,0.6259999
73.61255,0.3387318,-0.7626905,1.239194,0.327,-0.908,1.736,0,400.9153,0.123,0.624
73.91345,0.3373674,-0.7653228,1.241613,0.219,-0.908,1.745,0,401.0153,0.231,0.6149999
74.03662,0.3383299,-0.7653842,1.239389,0.179,-0.908,1.753,0,401.1153,0.271,0.6069999
74.22058,0.3362706,-0.7650672,1.238913,0.132,-0.908,1.76,0,401.2153,0.318,0.5999999
74.37421,0.3348315,-0.7646506,1.238327,0.09,-0.908,1.765,0,401.3153,0.36,0.5949999
74.51825,0.3351526,-0.764585,1.23863,0.048,-0.908,1.767,0,401.4153,0.402,0.5929999
74.64563,0.3344062,-0.7648561,1.237771,0.018,-0.908,1.771,0,401.5153,0.432,0.5889999
74.75098,0.3351358,-0.7657245,1.236651,0.002,-0.908,1.771,0,401.6153,0.448,0.5889999
74.87793,0.3336986,-0.7663653,1.238796,-0.012,-0.908,1.769,0,401.7153,0.462,0.5909998
75.03577,0.3346485,-0.765824,1.238758,-0.07,-0.908,1.759,0,401.8153,0.52,0.601
75.15375,0.3350996,-0.7655521,1.238784,-0.075,-0.908,1.757,0,401.9153,0.525,0.6029999
75.27039,0.3350518,-0.765945,1.238203,-0.074,-0.908,1.754,0,402.0153,0.524,0.6059999
75.52057,0.3340586,-0.766524,1.237701,0.173,-0.908,1.717,0,402.1153,0.277,0.6429999
75.62494,0.3341701,-0.7663183,1.238075,0.2,-0.908,1.718,0,402.2153,0.25,0.6419998
75.75146,0.334985,-0.766028,1.237884,0.21,-0.908,1.717,0,402.3153,0.24,0.6429999
75.90027,0.3345439,-0.7659891,1.23904,0.218,-0.908,1.72,0,402.4153,0.232,0.6399999
76.01294,0.3356519,-0.7648144,1.236564,0.218,-0.908,1.72,0,402.5154,0.232,0.6399999
76.12451,0.3510825,-0.7665418,1.272255,0.218,-0.908,1.72,0,402.6154,0.232,0.6399999
76.2583,0.3489218,-0.7707626,1.28747,0.218,-0.908,1.72,0,402.7154,0.232,0.6399999
76.58948,0.3450151,-0.7701147,1.281924,0.085,-0.908,1.75,0,402.8154,0.365,0.6099999
76.68945,0.3448862,-0.7701252,1.281266,0.051,-0.908,1.753,0,402.9154,0.399,0.6069999
76.80157,0.3449364,-0.7704252,1.281266,0.048,-0.908,1.753,0,403.0154,0.402,0.6069999
76.90375,0.344411,-0.7704339,1.282065,0.048,-0.908,1.753,0,403.1154,0.402,0.6069999
77.0072,0.3437621,-0.7705759,1.281807,0.048,-0.908,1.753,0,403.2154,0.402,0.6069999
77.13971,0.3453295,-0.7705408,1.280798,0.048,-0.908,1.753,0,403.3154,0.402,0.6069999
77.27814,0.3568932,-0.7757435,1.290934,0.048,-0.908,1.753,0,403.4154,0.402,0.6069999
77.3902,0.3538556,-0.7749497,1.292143,0.048,-0.908,1.753,0,403.5154,0.402,0.6069999
77.51404,0.3567386,-0.7757053,1.29238,0.048,-0.908,1.753,0,403.6154,0.402,0.6069999
77.64941,0.3565136,-0.7756102,1.292072,-0.083,-0.908,1.678,0,403.7154,0.533,0.6819999
77.76678,0.3563085,-0.7755396,1.29235,-0.089,-0.908,1.674,0,403.8154,0.539,0.6859999
77.90375,0.3269864,-0.7343487,1.300271,-0.089,-0.908,1.674,0,403.9154,0.539,0.6859999
78.01599,0.2167147,-0.6992167,1.267767,-0.089,-0.908,1.674,0,404.0154,0.539,0.6859999
78.13416,0.1473856,-0.7094373,1.262988,-0.089,-0.908,1.674,0,404.1154,0.539,0.6859999
78.237,0.08847903,-0.7375911,1.272281,-0.089,-0.908,1.674,0,404.2155,0.539,0.6859999
78.33728,0.07307146,-0.7516993,1.270525,-0.089,-0.908,1.674,0,404.3155,0.539,0.6859999
78.44421,0.07302615,-0.7566877,1.26671,-0.089,-0.908,1.674,0,404.4155,0.539,0.6859999
78.56927,0.07376955,-0.757122,1.262149,-0.096,-0.908,1.678,0,404.5155,0.546,0.6819999
78.7016,0.07402816,-0.7573455,1.260228,-0.135,-0.908,1.694,0,404.6155,0.585,0.6659999
78.80688,0.07364562,-0.7574877,1.258587,-0.143,-0.908,1.697,0,404.7155,0.593,0.6629999
78.91492,0.07352162,-0.7537011,1.259149,-0.143,-0.908,1.697,0,404.8155,0.593,0.6629999
79.06085,0.001501366,-0.7524165,1.293871,-0.131,-0.908,1.692,0,404.9155,0.581,0.6679999
79.36597,-0.01726004,-0.7612017,1.254623,0.111,-0.908,1.738,0,405.0155,0.339,0.6219999
79.69928,-0.0225708,-0.7639203,1.246071,0.361,-0.908,1.614,0,405.1155,0.08899999,0.7459999
79.82495,-0.02198852,-0.7648753,1.246515,0.398,-0.908,1.589,0,405.2155,0.05199999,0.7709999
79.94147,-0.02227072,-0.7650647,1.245774,0.423,-0.908,1.564,0,405.3155,0.02699998,0.7959999
80.05524,-0.02432883,-0.7657782,1.246676,0.433,-0.908,1.554,0,405.4155,0.01699999,0.8059999
80.20813,-0.02890957,-0.7688752,1.244471,0.455,-0.908,1.523,0,405.5155,0.005000025,0.8369999
80.33533,-0.03145908,-0.7690777,1.240326,0.473,-0.908,1.511,0,405.6155,0.023,0.8489999
80.46466,-0.03145187,-0.7689167,1.239244,0.484,-0.908,1.502,0,405.7155,0.03400001,0.8579999
80.56757,-0.03176725,-0.7695734,1.238424,0.484,-0.908,1.502,0,405.8156,0.03400001,0.8579999
80.67657,-0.03158183,-0.7705162,1.23847,0.485,-0.908,1.504,0,405.9156,0.03500003,0.8559999
80.979,-0.02982092,-0.7708598,1.237908,0.405,-0.908,1.587,0,406.0156,0.04499999,0.7729999
81.07959,-0.02757431,-0.7718795,1.239207,0.387,-0.908,1.605,0,406.1156,0.06299999,0.7549999
81.27301,-0.03335076,-0.7712322,1.232857,0.345,-0.908,1.649,0,406.2156,0.105,0.7109998
81.39288,-0.0332978,-0.7704438,1.232114,0.333,-0.908,1.663,0,406.3156,0.117,0.6969999
81.51007,-0.03374481,-0.7703429,1.231975,0.318,-0.908,1.683,0,406.4156,0.132,0.6769999
81.62036,-0.03423388,-0.7705421,1.231681,0.303,-0.908,1.705,0,406.5156,0.147,0.6549999
81.74915,-0.0341082,-0.7705955,1.231236,0.278,-0.908,1.724,0,406.6156,0.172,0.6359999
81.88995,-0.0344312,-0.7709635,1.230932,0.239,-0.908,1.738,0,406.7156,0.211,0.6219999
81.99835,-0.03439292,-0.7708941,1.230623,0.229,-0.908,1.738,0,406.8156,0.221,0.6219999
82.11731,-0.03345267,-0.7704529,1.228938,0.205,-0.908,1.739,0,406.9156,0.245,0.6209999
82.29968,-0.03335623,-0.7700896,1.227315,0.145,-0.908,1.725,0,407.0156,0.305,0.6349999
82.41907,-0.03347326,-0.7707723,1.227276,0.122,-0.908,1.721,0,407.1156,0.328,0.6389999
82.54498,-0.03265034,-0.7716698,1.226723,0.121,-0.908,1.722,0,407.2156,0.329,0.6379999
82.6709,-0.03295841,-0.7713952,1.225995,0.121,-0.908,1.722,0,407.3156,0.329,0.6379999
82.81757,-0.03328782,-0.771323,1.225856,0.121,-0.908,1.726,0,407.4156,0.329,0.6339999
82.93011,-0.03310722,-0.7710121,1.226188,0.121,-0.908,1.726,0,407.5157,0.329,0.6339999
83.06348,-0.0330923,-0.7708722,1.226799,0.121,-0.908,1.726,0,407.6157,0.329,0.6339999
83.17114,-0.03293449,-0.7711591,1.226782,0.121,-0.908,1.726,0,407.7157,0.329,0.6339999
83.27917,-0.03288209,-0.7720199,1.226271,0.121,-0.908,1.726,0,407.8157,0.329,0.6339999
83.41052,-0.03286412,-0.7722937,1.225699,0.11,-0.908,1.737,0,407.9157,0.34,0.6229999
83.52185,-0.03265328,-0.7721906,1.225663,0.092,-0.908,1.744,0,408.0157,0.358,0.6159999
83.62195,-0.03285721,-0.7721444,1.225536,0.076,-0.908,1.752,0,408.1157,0.374,0.6079999
83.72644,-0.03240668,-0.7717183,1.226073,0.076,-0.908,1.752,0,408.2157,0.374,0.6079999
83.82678,-0.03193371,-0.7717793,1.226334,0.076,-0.908,1.752,0,408.3157,0.374,0.6079999
83.92877,-0.03232838,-0.7719529,1.22648,0.076,-0.908,1.752,0,408.4157,0.374,0.6079999
84.11456,-0.03230377,-0.772439,1.226583,0.076,-0.908,1.752,0,408.5157,0.374,0.6079999
84.22424,-0.03227585,-0.7727209,1.226524,0.076,-0.908,1.752,0,408.6157,0.374,0.6079999
84.36078,-0.03255893,-0.7726958,1.226373,0.076,-0.908,1.752,0,408.7157,0.374,0.6079999
84.48572,-0.03256832,-0.7724668,1.226642,0.076,-0.908,1.752,0,408.8157,0.374,0.6079999
84.62274,-0.03264919,-0.7721827,1.22666,0.076,-0.908,1.752,0,408.9157,0.374,0.6079999
84.72662,-0.03248306,-0.7721198,1.226656,0.076,-0.908,1.752,0,409.0157,0.374,0.6079999
84.83289,-0.03244257,-0.7722361,1.22669,0.076,-0.908,1.752,0,409.1158,0.374,0.6079999
85.02692,-0.03260492,-0.7724257,1.22664,0.076,-0.908,1.752,0,409.2158,0.374,0.6079999
85.13684,-0.03281061,-0.7724662,1.226978,0.076,-0.908,1.752,0,409.3158,0.374,0.6079999
85.2431,-0.03306513,-0.7723945,1.226537,0.076,-0.908,1.752,0,409.4158,0.374,0.6079999
85.35602,-0.03313121,-0.7718746,1.22723,0.076,-0.908,1.752,0,409.5158,0.374,0.6079999
85.47729,-0.03294136,-0.7717823,1.226673,0.076,-0.908,1.752,0,409.6158,0.374,0.6079999
85.59729,-0.03263864,-0.7719171,1.227016,0.076,-0.908,1.752,0,409.7158,0.374,0.6079999
85.71423,-0.03358031,-0.7718958,1.226892,0.076,-0.908,1.752,0,409.8158,0.374,0.6079999
85.83276,-0.03323479,-0.7721243,1.226824,0.076,-0.908,1.752,0,409.9158,0.374,0.6079999
85.95874,-0.03331503,-0.7720196,1.226934,0.076,-0.908,1.752,0,410.0158,0.374,0.6079999
86.09247,-0.03347682,-0.7720237,1.227344,0.076,-0.908,1.752,0,410.1158,0.374,0.6079999
86.21667,-0.03320586,-0.771899,1.227575,0.076,-0.908,1.752,0,410.2158,0.374,0.6079999
86.33472,-0.03363972,-0.7718191,1.22709,0.076,-0.908,1.752,0,410.3158,0.374,0.6079999
86.47809,-0.0335728,-0.7715428,1.227407,0.076,-0.908,1.752,0,410.4158,0.374,0.6079999
86.72534,-0.03353605,-0.7718304,1.227179,0.076,-0.908,1.752,0,410.5158,0.374,0.6079999
86.83887,-0.03367103,-0.7717341,1.227329,0.076,-0.908,1.752,0,410.6158,0.374,0.6079999
86.96747,-0.03357485,-0.7718858,1.227057,0.076,-0.908,1.752,0,410.7159,0.374,0.6079999
87.06915,-0.03408365,-0.7721334,1.226927,0.076,-0.908,1.752,0,410.8159,0.374,0.6079999
87.17218,-0.03364184,-0.7720367,1.227024,0.076,-0.908,1.752,0,410.9159,0.374,0.6079999
87.41467,-0.03401202,-0.7715282,1.227494,0.076,-0.908,1.752,0,411.0159,0.374,0.6079999
87.5224,-0.03403255,-0.7713833,1.2274,0.076,-0.908,1.752,0,411.1159,0.374,0.6079999
87.63177,-0.03421305,-0.7716135,1.227628,0.076,-0.908,1.752,0,411.2159,0.374,0.6079999
87.75336,-0.03394357,-0.7713675,1.227557,0.076,-0.908,1.752,0,411.3159,0.374,0.6079999
88.047,-0.03404626,-0.7709605,1.227808,0.076,-0.908,1.752,0,411.4159,0.374,0.6079999
88.15375,-0.03391283,-0.7705981,1.228685,0.076,-0.908,1.752,0,411.5159,0.374,0.6079999
88.27911,-0.03295624,-0.7704963,1.228105,0.076,-0.908,1.752,0,411.6159,0.374,0.6079999
88.38654,-0.03262722,-0.7707868,1.227418,0.076,-0.908,1.752,0,411.7159,0.374,0.6079999
88.48718,-0.03260754,-0.7710802,1.227271,0.076,-0.908,1.752,0,411.8159,0.374,0.6079999
88.59845,-0.03333269,-0.7713013,1.226963,0.076,-0.908,1.752,0,411.9159,0.374,0.6079999
88.77869,-0.03354169,-0.7712034,1.226933,0.076,-0.908,1.752,0,412.0159,0.374,0.6079999
88.88123,-0.03343888,-0.7711971,1.22684,0.076,-0.908,1.752,0,412.1159,0.374,0.6079999
89.01471,-0.03360773,-0.7709548,1.227111,0.076,-0.908,1.752,0,412.2159,0.374,0.6079999
89.22955,-0.03322112,-0.7710121,1.22696,0.076,-0.908,1.752,0,412.3159,0.374,0.6079999
89.40619,-0.03374217,-0.7712244,1.227278,0.076,-0.908,1.752,0,412.416,0.374,0.6079999
89.51758,-0.03336873,-0.7709845,1.227386,0.076,-0.908,1.752,0,412.516,0.374,0.6079999
89.68341,-0.03363433,-0.7710166,1.227104,0.076,-0.908,1.752,0,412.616,0.374,0.6079999
89.87714,-0.03336645,-0.7706907,1.227196,0.076,-0.908,1.752,0,412.716,0.374,0.6079999
90.02155,-0.03385294,-0.770664,1.227618,0.076,-0.908,1.752,0,412.816,0.374,0.6079999
90.16858,-0.03413875,-0.7709065,1.227128,0.076,-0.908,1.752,0,412.916,0.374,0.6079999
90.28131,-0.03422238,-0.7707267,1.227363,0.076,-0.908,1.752,0,413.016,0.374,0.6079999
90.5097,-0.03393549,-0.7705756,1.227403,0.134,-0.908,1.591,0,413.116,0.316,0.7689999
90.73602,-0.03387364,-0.7707813,1.227621,0.166,-0.908,1.529,0,413.216,0.284,0.8309999
90.94611,-0.03426107,-0.7707481,1.227379,0.311,-0.908,1.519,0,413.316,0.139,0.8409998
91.1283,-0.03395814,-0.7703485,1.227354,0.408,-0.908,1.439,0,413.416,0.042,0.9209999
91.24976,-0.03410537,-0.7706518,1.227527,0.421,-0.908,1.4,0,413.516,0.02899998,0.9599999
91.35809,-0.03401056,-0.7705623,1.227599,0.421,-0.908,1.4,0,413.616,0.02899998,0.9599999
91.46326,-0.03394139,-0.7707893,1.227056,0.421,-0.908,1.4,0,413.716,0.02899998,0.9599999
91.57324,-0.0342588,-0.7706995,1.227276,0.421,-0.908,1.4,0,413.816,0.02899998,0.9599999
91.68658,-0.03427225,-0.7709161,1.227049,0.419,-0.908,1.4,0,413.916,0.03099999,0.9599999
91.80261,-0.03432044,-0.7705934,1.227136,0.418,-0.908,1.403,0,414.0161,0.03199998,0.9569999
92.10193,-0.03379693,-0.7706748,1.227416,0.176,-0.908,1.51,0,414.1161,0.274,0.8499999
92.22986,-0.03384271,-0.771111,1.227231,0.17,-0.908,1.512,0,414.2161,0.28,0.8479999
92.37415,-0.03362546,-0.7707853,1.227277,0.152,-0.908,1.524,0,414.3161,0.298,0.8359998
92.50006,-0.03266137,-0.7705711,1.227538,0.109,-0.908,1.549,0,414.4161,0.341,0.8109999
92.71814,-0.03000006,-0.7694853,1.228259,0.02,-0.908,1.591,0,414.5161,0.43,0.7689999
92.8866,-0.02965873,-0.7701536,1.228725,-0.052,-0.908,1.591,0,414.6161,0.502,0.7689999
92.99097,-0.02962333,-0.7699893,1.229006,-0.071,-0.908,1.59,0,414.7161,0.521,0.7699999
93.10663,-0.02968465,-0.7696966,1.229398,-0.082,-0.908,1.601,0,414.8161,0.532,0.7589999
93.22729,-0.02988874,-0.7693873,1.229654,-0.089,-0.908,1.627,0,414.9161,0.539,0.7329999
93.34796,-0.02979771,-0.7692812,1.229816,-0.103,-0.908,1.649,0,415.0161,0.553,0.7109998
93.49139,-0.02966543,-0.769478,1.229875,-0.142,-0.908,1.667,0,415.1161,0.592,0.6929998
93.63733,-0.0306726,-0.7695428,1.230279,-0.163,-0.908,1.686,0,415.2161,0.613,0.6739999
93.74365,-0.03068816,-0.7694677,1.22994,-0.167,-0.908,1.692,0,415.3161,0.617,0.6679999
93.84851,-0.03070648,-0.7696022,1.230095,-0.177,-0.908,1.707,0,415.4161,0.627,0.6529999
93.95203,-0.03090585,-0.7691862,1.230141,-0.189,-0.908,1.716,0,415.5161,0.639,0.6439999
94.06476,-0.03102229,-0.7693824,1.230095,-0.189,-0.908,1.716,0,415.6161,0.639,0.6439999
94.17365,-0.0313773,-0.7692317,1.230112,-0.194,-0.908,1.721,0,415.7162,0.644,0.6389999
94.41125,-0.03028222,-0.7696285,1.229901,-0.166,-0.908,1.812,0,415.8162,0.616,0.5479999
94.68994,-0.02974788,-0.7690874,1.230276,-0.04,-0.908,1.854,0,415.9162,0.49,0.5059999
94.81793,-0.02968161,-0.7690696,1.230236,-0.026,-0.908,1.859,0,416.0162,0.476,0.5009999
94.92456,-0.02934291,-0.7689267,1.230112,-0.024,-0.908,1.859,0,416.1162,0.474,0.5009999
95.03674,-0.0178093,-0.7519654,1.264623,-0.024,-0.908,1.859,0,416.2162,0.474,0.5009999
95.1369,0.02798166,-0.759831,1.322186,-0.024,-0.908,1.859,0,416.3162,0.474,0.5009999
95.24072,0.04400751,-0.7743186,1.341635,-0.024,-0.908,1.859,0,416.4162,0.474,0.5009999
95.34424,0.0406238,-0.7752348,1.338067,-0.024,-0.908,1.859,0,416.5162,0.474,0.5009999
95.55463,0.037853,-0.7748585,1.335164,0.074,-0.908,1.833,0,416.6162,0.376,0.527
95.65808,0.03827954,-0.7750797,1.334909,0.076,-0.908,1.832,0,416.7162,0.374,0.5279999
95.76434,0.03784963,-0.775295,1.334837,0.076,-0.908,1.832,0,416.8162,0.374,0.5279999
95.86859,0.03774649,-0.7754362,1.334664,0.076,-0.908,1.832,0,416.9162,0.374,0.5279999
95.97913,0.03952669,-0.7724814,1.334774,0.076,-0.908,1.832,0,417.0162,0.374,0.5279999
96.08282,0.04249517,-0.7740071,1.338447,0.077,-0.908,1.83,0,417.1162,0.373,0.5299999
96.31238,0.04147827,-0.7746444,1.33518,0.112,-0.908,1.803,0,417.2162,0.338,0.5569999
96.41718,0.05759967,-0.7539354,1.325631,0.125,-0.908,1.792,0,417.3163,0.325,0.5679998
96.51849,0.08301677,-0.7637804,1.345768,0.168,-0.908,1.769,0,417.4163,0.282,0.5909998
96.62701,0.1145442,-0.7718872,1.347969,0.17,-0.908,1.769,0,417.5163,0.28,0.5909998
96.72809,0.127428,-0.7736431,1.341986,0.175,-0.908,1.765,0,417.6163,0.275,0.5949999
96.82983,0.1684311,-0.7608569,1.335841,0.198,-0.908,1.761,0,417.7163,0.252,0.5989999
96.96887,0.2190669,-0.7695175,1.329368,0.212,-0.908,1.756,0,417.8163,0.238,0.6039999
97.10223,0.2221828,-0.7699529,1.326289,0.239,-0.908,1.753,0,417.9163,0.211,0.6069999
97.22766,0.2185585,-0.7700914,1.32782,0.24,-0.908,1.753,0,418.0163,0.21,0.6069999
97.34583,0.218108,-0.7704236,1.327804,0.272,-0.908,1.73,0,418.1163,0.178,0.6299999
97.44672,0.2255469,-0.7557273,1.325789,0.274,-0.908,1.728,0,418.2163,0.176,0.6319999
97.58905,0.2836215,-0.7628177,1.310305,0.288,-0.908,1.715,0,418.3163,0.162,0.6449999
97.71143,0.3077616,-0.7951735,1.300707,0.302,-0.908,1.706,0,418.4163,0.148,0.6539999
97.83936,0.3256224,-0.7911413,1.303929,0.325,-0.908,1.693,0,418.5163,0.125,0.6669999
97.94849,0.324034,-0.7889203,1.306222,0.342,-0.908,1.677,0,418.6163,0.108,0.6829998
98.04871,0.3229356,-0.7888011,1.307662,0.344,-0.908,1.675,0,418.7163,0.106,0.6849999
98.1557,0.3231422,-0.7889546,1.307225,0.358,-0.908,1.664,0,418.8163,0.09199998,0.6959999
98.29999,0.3220235,-0.7879531,1.310186,0.401,-0.908,1.627,0,418.9164,0.04899999,0.7329999
98.41937,0.3188184,-0.7770349,1.290018,0.422,-0.908,1.612,0,419.0164,0.028,0.7479999
98.53278,0.3437408,-0.7738317,1.263994,0.43,-0.908,1.604,0,419.1164,0.01999998,0.7559999
98.64874,0.3872178,-0.7780789,1.242888,0.443,-0.908,1.593,0,419.2164,0.006999999,0.7669998
98.74939,0.4129752,-0.7902452,1.224069,0.445,-0.908,1.591,0,419.3164,0.004999995,0.7689999
98.86993,0.414831,-0.7888036,1.228561,0.464,-0.908,1.573,0,419.4164,0.014,0.7869999
98.99084,0.4133048,-0.7885444,1.229149,0.504,-0.908,1.524,0,419.5164,0.05400002,0.8359998
99.1377,0.4132038,-0.7884613,1.229473,0.538,-0.908,1.474,0,419.6164,0.088,0.8859999
99.24701,0.4123723,-0.7875226,1.232335,0.554,-0.908,1.448,0,419.7164,0.104,0.9119999
99.35858,0.414072,-0.7742814,1.220648,0.573,-0.908,1.412,0,419.8164,0.123,0.948
99.48419,0.426196,-0.7771017,1.199548,0.588,-0.908,1.378,0,419.9164,0.138,0.9819999
99.60815,0.4318495,-0.7836946,1.183157,0.614,-0.908,1.316,0,420.0164,0.164,0.9859999
99.76703,0.4335472,-0.7830499,1.185646,0.638,-0.908,1.258,0,420.1164,0.188,0.928
99.86853,0.433084,-0.7820447,1.187155,0.649,-0.908,1.231,0,420.2164,0.199,0.9009999
100.0508,0.4337671,-0.7830732,1.182151,0.696,-0.908,1.109,0,420.3164,0.246,0.7789999
100.2075,0.4386931,-0.7839034,1.181232,0.71,-0.908,1.045,0,420.4164,0.26,0.7149999
100.322,0.4393899,-0.7833294,1.184933,0.712,-0.908,1.041,0,420.5164,0.262,0.711
100.4295,0.4421933,-0.7840793,1.188959,0.717,-0.908,1.02,0,420.6165,0.267,0.6899999
100.5302,0.4459766,-0.7853571,1.1861,0.725,-0.908,0.995,0,420.7165,0.275,0.665
100.6332,0.4464731,-0.7873613,1.180362,0.724,-0.908,0.99,0,420.8165,0.274,0.66
100.9928,0.4481886,-0.788766,1.180931,0.612,-0.908,1.328,0,420.9165,0.162,0.9979999
101.1301,0.448041,-0.788904,1.181054,0.593,-0.908,1.407,0,421.0165,0.143,0.9529999
101.2663,0.4478982,-0.7891291,1.181115,0.58,-0.908,1.462,0,421.1165,0.13,0.8979999
101.3814,0.4457775,-0.788864,1.18075,0.572,-0.908,1.483,0,421.2165,0.122,0.8769999
101.491,0.4462782,-0.7892314,1.180417,0.552,-0.908,1.518,0,421.3165,0.102,0.8419999
101.6158,0.4475847,-0.7891715,1.178603,0.54,-0.908,1.534,0,421.4165,0.09000003,0.8259999
101.8507,0.4495339,-0.7887468,1.18111,0.453,-0.908,1.584,0,421.5165,0.003000021,0.7759999
101.9599,0.4497867,-0.788918,1.181469,0.384,-0.908,1.602,0,421.6165,0.06599998,0.7579999
102.0798,0.4496821,-0.7891216,1.180871,0.345,-0.908,1.617,0,421.7165,0.105,0.7429999
102.2003,0.4574824,-0.7664389,1.183261,0.289,-0.908,1.637,0,421.8165,0.161,0.7229999
102.3527,0.4585576,-0.7601328,1.270232,0.229,-0.908,1.654,0,421.9165,0.221,0.7059999
102.4816,0.4537842,-0.76377,1.287934,0.181,-0.908,1.661,0,422.0165,0.269,0.6989999
102.6401,0.4569582,-0.7640846,1.276248,0.131,-0.908,1.662,0,422.1165,0.319,0.698
102.8263,0.457737,-0.7643199,1.273709,0.043,-0.908,1.675,0,422.2166,0.407,0.6849999
102.9441,0.4576937,-0.7645531,1.273044,0.01,-0.908,1.683,0,422.3166,0.44,0.6769999
103.0578,0.458893,-0.7651709,1.271263,-0.007,-0.908,1.692,0,422.4166,0.457,0.6679999
103.1807,0.4610958,-0.7662508,1.268203,-0.007,-0.908,1.692,0,422.5166,0.457,0.6679999
103.3961,0.4628662,-0.767418,1.266122,0.129,-0.908,1.775,0,422.6166,0.321,0.5849999
103.5551,0.4636407,-0.7682971,1.26478,0.2,-0.908,1.768,0,422.7166,0.25,0.5919999
103.7064,0.4711967,-0.7682315,1.260755,0.24,-0.908,1.774,0,422.8166,0.21,0.5859998
103.8091,0.4724836,-0.7683561,1.258874,0.254,-0.908,1.776,0,422.9166,0.196,0.5839999
103.923,0.4725962,-0.7684774,1.258562,0.263,-0.908,1.776,0,423.0166,0.187,0.5839999
104.0313,0.4727732,-0.7680438,1.258425,0.263,-0.908,1.776,0,423.1166,0.187,0.5839999
104.3014,0.4741938,-0.7675222,1.256296,0.171,-0.908,1.777,0,423.2166,0.279,0.5829999
104.6256,0.4760807,-0.7663006,1.253326,0.026,-0.908,1.77,0,423.3166,0.424,0.5899999
